game_pk,game_date,home_team,away_team,home_moneyline,away_moneyline,source
776436,2025-09-06,New York Yankees,Toronto Blue Jays,-145,111,checkbestodds
776437,2025-09-06,St. Louis Cardinals,San Francisco Giants,-102,-127,checkbestodds
776438,2025-09-06,Tampa Bay Rays,Cleveland Guardians,-139,112,checkbestodds
776439,2025-09-06,Cincinnati Reds,New York Mets,112,-135,checkbestodds
776440,2025-09-06,Chicago Cubs,Washington Nationals,-256,192,checkbestodds
776441,2025-09-06,Pittsburgh Pirates,Milwaukee Brewers,116,-154,checkbestodds
776443,2025-09-06,Baltimore Orioles,Los Angeles Dodgers,112,-147,checkbestodds
776447,2025-09-06,Atlanta Braves,Seattle Mariners,-127,107,checkbestodds
776414,2025-09-07,Los Angeles Angels,Athletics,-102,-118,checkbestodds
776415,2025-09-07,Arizona Diamondbacks,Boston Red Sox,-110,-110,checkbestodds
776416,2025-09-07,St. Louis Cardinals,San Francisco Giants,-152,114,checkbestodds
776417,2025-09-07,Colorado Rockies,San Diego Padres,185,-263,checkbestodds
776418,2025-09-07,Texas Rangers,Houston Astros,107,-141,checkbestodds
776419,2025-09-07,Pittsburgh Pirates,Milwaukee Brewers,105,-137,checkbestodds
776420,2025-09-07,Chicago Cubs,Washington Nationals,-192,157,checkbestodds
776421,2025-09-07,Tampa Bay Rays,Cleveland Guardians,-164,135,checkbestodds
776422,2025-09-07,Kansas City Royals,Minnesota Twins,-125,-105,checkbestodds
776423,2025-09-07,New York Yankees,Toronto Blue Jays,-169,142,checkbestodds
776425,2025-09-07,Detroit Tigers,Chicago White Sox,-179,146,checkbestodds
776426,2025-09-07,Miami Marlins,Philadelphia Phillies,110,-139,checkbestodds
776427,2025-09-07,Baltimore Orioles,Los Angeles Dodgers,135,-169,checkbestodds
776428,2025-09-07,Atlanta Braves,Seattle Mariners,-110,-118,checkbestodds
776429,2025-09-07,Cincinnati Reds,New York Mets,-123,102,checkbestodds
776399,2025-09-08,San Francisco Giants,Arizona Diamondbacks,-192,142,checkbestodds
776400,2025-09-08,Seattle Mariners,St. Louis Cardinals,-263,185,checkbestodds
776405,2025-09-08,Philadelphia Phillies,New York Mets,105,-127,checkbestodds
776406,2025-09-08,Texas Rangers,Milwaukee Brewers,-101,-119,checkbestodds
776407,2025-09-08,San Diego Padres,Cincinnati Reds,-147,112,checkbestodds
776408,2025-09-08,Los Angeles Dodgers,Colorado Rockies,-333,260,checkbestodds
776409,2025-09-08,Miami Marlins,Washington Nationals,-132,109,checkbestodds
776411,2025-09-08,Los Angeles Angels,Minnesota Twins,-123,-105,checkbestodds
776412,2025-09-08,Atlanta Braves,Chicago Cubs,-102,-123,checkbestodds
776413,2025-09-08,Cleveland Guardians,Kansas City Royals,-119,-109,checkbestodds
776388,2025-09-09,Chicago White Sox,Tampa Bay Rays,105,-137,checkbestodds
776389,2025-09-09,Los Angeles Dodgers,Colorado Rockies,-400,252,checkbestodds
776390,2025-09-09,Los Angeles Angels,Minnesota Twins,-108,-120,checkbestodds
776391,2025-09-09,Seattle Mariners,St. Louis Cardinals,-204,149,checkbestodds
776392,2025-09-09,San Diego Padres,Cincinnati Reds,-189,147,checkbestodds
776393,2025-09-09,Toronto Blue Jays,Houston Astros,-152,125,checkbestodds
776394,2025-09-09,San Francisco Giants,Arizona Diamondbacks,-156,111,checkbestodds
776395,2025-09-09,Texas Rangers,Milwaukee Brewers,-111,-109,checkbestodds
776397,2025-09-09,Miami Marlins,Washington Nationals,-125,-101,checkbestodds
776398,2025-09-09,New York Yankees,Detroit Tigers,-159,123,checkbestodds
776401,2025-09-09,Baltimore Orioles,Pittsburgh Pirates,-156,129,checkbestodds
776402,2025-09-09,Atlanta Braves,Chicago Cubs,-110,-115,checkbestodds
776403,2025-09-09,Cleveland Guardians,Kansas City Royals,-120,-114,checkbestodds
776404,2025-09-09,Philadelphia Phillies,New York Mets,-128,106,checkbestodds
776373,2025-09-10,Seattle Mariners,St. Louis Cardinals,-222,166,checkbestodds
776374,2025-09-10,San Francisco Giants,Arizona Diamondbacks,-130,-101,checkbestodds
776375,2025-09-10,Texas Rangers,Milwaukee Brewers,101,-128,checkbestodds
776376,2025-09-10,Los Angeles Angels,Minnesota Twins,-125,-101,checkbestodds
776377,2025-09-10,San Diego Padres,Cincinnati Reds,-156,119,checkbestodds
776378,2025-09-10,Chicago White Sox,Tampa Bay Rays,112,-137,checkbestodds
776380,2025-09-10,Los Angeles Dodgers,Colorado Rockies,-370,243,checkbestodds
776381,2025-09-10,Atlanta Braves,Chicago Cubs,-172,141,checkbestodds
776382,2025-09-10,Cleveland Guardians,Kansas City Royals,-110,-114,checkbestodds
776383,2025-09-10,New York Yankees,Detroit Tigers,-169,139,checkbestodds
776384,2025-09-10,Philadelphia Phillies,New York Mets,-172,141,checkbestodds
776385,2025-09-10,Toronto Blue Jays,Houston Astros,-175,120,checkbestodds
776386,2025-09-10,Miami Marlins,Washington Nationals,-156,129,checkbestodds
776387,2025-09-10,Baltimore Orioles,Pittsburgh Pirates,129,-156,checkbestodds
776362,2025-09-11,Seattle Mariners,Los Angeles Angels,-167,138,checkbestodds
776364,2025-09-11,Chicago White Sox,Tampa Bay Rays,107,-135,checkbestodds
776365,2025-09-11,San Diego Padres,Colorado Rockies,-263,210,checkbestodds
776367,2025-09-11,Miami Marlins,Washington Nationals,-127,105,checkbestodds
776368,2025-09-11,New York Yankees,Detroit Tigers,-167,138,checkbestodds
776369,2025-09-11,Toronto Blue Jays,Houston Astros,-169,129,checkbestodds
776370,2025-09-11,Cleveland Guardians,Kansas City Royals,-141,116,checkbestodds
776371,2025-09-11,Philadelphia Phillies,New York Mets,-130,-101,checkbestodds
776372,2025-09-11,Baltimore Orioles,Pittsburgh Pirates,-125,103,checkbestodds
776345,2025-09-12,Seattle Mariners,Los Angeles Angels,-189,154,checkbestodds
776350,2025-09-12,San Francisco Giants,Los Angeles Dodgers,116,-154,checkbestodds
776351,2025-09-12,Washington Nationals,Pittsburgh Pirates,-115,-110,checkbestodds
776352,2025-09-12,Chicago Cubs,Tampa Bay Rays,-164,135,checkbestodds
776353,2025-09-12,Toronto Blue Jays,Baltimore Orioles,-143,108,checkbestodds
776354,2025-09-12,Philadelphia Phillies,Kansas City Royals,-145,111,checkbestodds
776355,2025-09-12,Minnesota Twins,Arizona Diamondbacks,-139,115,checkbestodds
776356,2025-09-12,Milwaukee Brewers,St. Louis Cardinals,-196,144,checkbestodds
776357,2025-09-12,San Diego Padres,Colorado Rockies,-270,215,checkbestodds
776358,2025-09-12,Athletics,Cincinnati Reds,-123,102,checkbestodds
776359,2025-09-12,New York Mets,Texas Rangers,-118,-110,checkbestodds
776360,2025-09-12,Atlanta Braves,Houston Astros,-130,107,checkbestodds
776361,2025-09-12,Cleveland Guardians,Chicago White Sox,-143,118,checkbestodds
776363,2025-09-12,Boston Red Sox,New York Yankees,100,-120,checkbestodds
776366,2025-09-12,Miami Marlins,Detroit Tigers,156,-196,checkbestodds
776328,2025-09-13,San Francisco Giants,Los Angeles Dodgers,-122,-106,checkbestodds
776333,2025-09-13,Seattle Mariners,Los Angeles Angels,-244,195,checkbestodds
776336,2025-09-13,Washington Nationals,Pittsburgh Pirates,-110,-112,checkbestodds
776337,2025-09-13,Minnesota Twins,Arizona Diamondbacks,-139,115,checkbestodds
776338,2025-09-13,Chicago Cubs,Tampa Bay Rays,-109,-111,checkbestodds
776339,2025-09-13,Milwaukee Brewers,St. Louis Cardinals,-192,142,checkbestodds
776340,2025-09-13,Athletics,Cincinnati Reds,100,-120,checkbestodds
776341,2025-09-13,San Diego Padres,Colorado Rockies,-357,275,checkbestodds
776342,2025-09-13,Philadelphia Phillies,Kansas City Royals,-145,114,checkbestodds
776343,2025-09-13,Toronto Blue Jays,Baltimore Orioles,-185,138,checkbestodds
776344,2025-09-13,Boston Red Sox,New York Yankees,121,-147,checkbestodds
776346,2025-09-13,Atlanta Braves,Houston Astros,109,-132,checkbestodds
776347,2025-09-13,Miami Marlins,Detroit Tigers,105,-132,checkbestodds
776348,2025-09-13,Cleveland Guardians,Chicago White Sox,-167,138,checkbestodds
776349,2025-09-13,New York Mets,Texas Rangers,-164,128,checkbestodds
776317,2025-09-14,Seattle Mariners,Los Angeles Angels,-238,183,checkbestodds
776320,2025-09-14,Washington Nationals,Pittsburgh Pirates,-112,-122,checkbestodds
776321,2025-09-14,Chicago Cubs,Tampa Bay Rays,-175,138,checkbestodds
776322,2025-09-14,Toronto Blue Jays,Baltimore Orioles,-200,156,checkbestodds
776323,2025-09-14,San Diego Padres,Colorado Rockies,-312,238,checkbestodds
776324,2025-09-14,Minnesota Twins,Arizona Diamondbacks,-122,101,checkbestodds
776325,2025-09-14,San Francisco Giants,Los Angeles Dodgers,106,-139,checkbestodds
776326,2025-09-14,Milwaukee Brewers,St. Louis Cardinals,-200,147,checkbestodds
776327,2025-09-14,Athletics,Cincinnati Reds,-109,-111,checkbestodds
776329,2025-09-14,Atlanta Braves,Houston Astros,105,-139,checkbestodds
776330,2025-09-14,Boston Red Sox,New York Yankees,-164,135,checkbestodds
776331,2025-09-14,Cleveland Guardians,Chicago White Sox,-167,138,checkbestodds
776332,2025-09-14,Miami Marlins,Detroit Tigers,106,-139,checkbestodds
776334,2025-09-14,Philadelphia Phillies,Kansas City Royals,-159,123,checkbestodds
776335,2025-09-14,New York Mets,Texas Rangers,-169,139,checkbestodds
776309,2025-09-15,Arizona Diamondbacks,San Francisco Giants,-139,110,checkbestodds
776311,2025-09-15,Los Angeles Dodgers,Philadelphia Phillies,-125,-104,checkbestodds
776312,2025-09-15,St. Louis Cardinals,Cincinnati Reds,-116,-111,checkbestodds
776313,2025-09-15,Minnesota Twins,New York Yankees,153,-189,checkbestodds
776314,2025-09-15,Chicago White Sox,Baltimore Orioles,116,-141,checkbestodds
776315,2025-09-15,Washington Nationals,Atlanta Braves,129,-172,checkbestodds
776316,2025-09-15,Tampa Bay Rays,Toronto Blue Jays,102,-133,checkbestodds
776318,2025-09-15,Pittsburgh Pirates,Chicago Cubs,101,-125,checkbestodds
776319,2025-09-15,Houston Astros,Texas Rangers,-135,103,checkbestodds
776293,2025-09-16,Colorado Rockies,Miami Marlins,120,-145,checkbestodds
776294,2025-09-16,Arizona Diamondbacks,San Francisco Giants,-133,105,checkbestodds
776295,2025-09-16,Milwaukee Brewers,Los Angeles Angels,-286,200,checkbestodds
776297,2025-09-16,Los Angeles Dodgers,Philadelphia Phillies,-135,105,checkbestodds
776298,2025-09-16,Minnesota Twins,New York Yankees,131,-175,checkbestodds
776300,2025-09-16,St. Louis Cardinals,Cincinnati Reds,-106,-125,checkbestodds
776301,2025-09-16,Houston Astros,Texas Rangers,-106,-122,checkbestodds
776302,2025-09-16,Kansas City Royals,Seattle Mariners,112,-135,checkbestodds
776303,2025-09-16,Detroit Tigers,Cleveland Guardians,-152,114,checkbestodds
776304,2025-09-16,New York Mets,San Diego Padres,-120,100,checkbestodds
776305,2025-09-16,Tampa Bay Rays,Toronto Blue Jays,-115,-112,checkbestodds
776306,2025-09-16,Chicago White Sox,Baltimore Orioles,-116,-104,checkbestodds
776307,2025-09-16,Washington Nationals,Atlanta Braves,147,-200,checkbestodds
776308,2025-09-16,Pittsburgh Pirates,Chicago Cubs,-137,113,checkbestodds
776310,2025-09-16,Boston Red Sox,Athletics,-159,131,checkbestodds
777825,2025-09-16,Washington Nationals,Atlanta Braves,121,-161,checkbestodds
776277,2025-09-17,Colorado Rockies,Miami Marlins,129,-156,checkbestodds
776279,2025-09-17,Arizona Diamondbacks,San Francisco Giants,-115,-112,checkbestodds
776280,2025-09-17,Los Angeles Dodgers,Philadelphia Phillies,-149,119,checkbestodds
776283,2025-09-17,St. Louis Cardinals,Cincinnati Reds,-108,-122,checkbestodds
776284,2025-09-17,Minnesota Twins,New York Yankees,128,-169,checkbestodds
776285,2025-09-17,Chicago White Sox,Baltimore Orioles,104,-125,checkbestodds
776286,2025-09-17,Washington Nationals,Atlanta Braves,119,-156,checkbestodds
776287,2025-09-17,Pittsburgh Pirates,Chicago Cubs,120,-145,checkbestodds
776288,2025-09-17,New York Mets,San Diego Padres,-125,103,checkbestodds
776289,2025-09-17,Kansas City Royals,Seattle Mariners,-122,101,checkbestodds
776290,2025-09-17,Tampa Bay Rays,Toronto Blue Jays,106,-139,checkbestodds
776291,2025-09-17,Milwaukee Brewers,Los Angeles Angels,-244,185,checkbestodds
776292,2025-09-17,Houston Astros,Texas Rangers,107,-145,checkbestodds
776296,2025-09-17,Detroit Tigers,Cleveland Guardians,-149,113,checkbestodds
776299,2025-09-17,Boston Red Sox,Athletics,-169,139,checkbestodds
776269,2025-09-18,Tampa Bay Rays,Toronto Blue Jays,102,-133,checkbestodds
776270,2025-09-18,Colorado Rockies,Miami Marlins,135,-175,checkbestodds
776271,2025-09-18,Los Angeles Dodgers,San Francisco Giants,-167,138,checkbestodds
776272,2025-09-18,Kansas City Royals,Seattle Mariners,101,-122,checkbestodds
776274,2025-09-18,Milwaukee Brewers,Los Angeles Angels,-213,185,checkbestodds
776275,2025-09-18,Detroit Tigers,Cleveland Guardians,-244,175,checkbestodds
776276,2025-09-18,New York Mets,San Diego Padres,-152,116,checkbestodds
776278,2025-09-18,Baltimore Orioles,New York Yankees,163,-222,checkbestodds
776281,2025-09-18,Boston Red Sox,Athletics,-152,125,checkbestodds
776282,2025-09-18,Cincinnati Reds,Chicago Cubs,-141,116,checkbestodds
776251,2025-09-19,Texas Rangers,Miami Marlins,-154,127,checkbestodds
776253,2025-09-19,Colorado Rockies,Los Angeles Angels,-102,-125,checkbestodds
776255,2025-09-19,Arizona Diamondbacks,Philadelphia Phillies,-132,101,checkbestodds
776256,2025-09-19,Los Angeles Dodgers,San Francisco Giants,-175,144,checkbestodds
776259,2025-09-19,New York Mets,Washington Nationals,-238,172,checkbestodds
776260,2025-09-19,Kansas City Royals,Toronto Blue Jays,112,-141,checkbestodds
776261,2025-09-19,Tampa Bay Rays,Boston Red Sox,111,-133,checkbestodds
776262,2025-09-19,Houston Astros,Seattle Mariners,-111,-112,checkbestodds
776263,2025-09-19,Minnesota Twins,Cleveland Guardians,-115,-112,checkbestodds
776264,2025-09-19,Chicago White Sox,San Diego Padres,144,-182,checkbestodds
776265,2025-09-19,St. Louis Cardinals,Milwaukee Brewers,-102,-118,checkbestodds
776266,2025-09-19,Pittsburgh Pirates,Athletics,-111,-109,checkbestodds
776267,2025-09-19,Cincinnati Reds,Chicago Cubs,-114,-115,checkbestodds
776268,2025-09-19,Detroit Tigers,Atlanta Braves,-120,-101,checkbestodds
776273,2025-09-19,Baltimore Orioles,New York Yankees,-106,-122,checkbestodds
776233,2025-09-20,Los Angeles Dodgers,San Francisco Giants,-238,191,checkbestodds
776241,2025-09-20,Colorado Rockies,Los Angeles Angels,101,-132,checkbestodds
776242,2025-09-20,Texas Rangers,Miami Marlins,-152,114,checkbestodds
776243,2025-09-20,Minnesota Twins,Cleveland Guardians,-119,-101,checkbestodds
776244,2025-09-20,St. Louis Cardinals,Milwaukee Brewers,115,-139,checkbestodds
776245,2025-09-20,Kansas City Royals,Toronto Blue Jays,106,-135,checkbestodds
776246,2025-09-20,Arizona Diamondbacks,Philadelphia Phillies,-112,-109,checkbestodds
776247,2025-09-20,Tampa Bay Rays,Boston Red Sox,-118,-110,checkbestodds
776248,2025-09-20,Houston Astros,Seattle Mariners,-114,-106,checkbestodds
776249,2025-09-20,Pittsburgh Pirates,Athletics,-110,-110,checkbestodds
776250,2025-09-20,Chicago White Sox,San Diego Padres,140,-169,checkbestodds
776252,2025-09-20,New York Mets,Washington Nationals,-312,212,checkbestodds
776254,2025-09-20,Cincinnati Reds,Chicago Cubs,-119,-106,checkbestodds
776257,2025-09-20,Baltimore Orioles,New York Yankees,149,-204,checkbestodds
776258,2025-09-20,Detroit Tigers,Atlanta Braves,-119,-101,checkbestodds
777839,2025-09-20,Minnesota Twins,Cleveland Guardians,-123,-102,checkbestodds
776225,2025-09-21,Minnesota Twins,Cleveland Guardians,112,-135,checkbestodds
776226,2025-09-21,Texas Rangers,Miami Marlins,-132,102,checkbestodds
776227,2025-09-21,Los Angeles Dodgers,San Francisco Giants,-233,172,checkbestodds
776228,2025-09-21,Houston Astros,Seattle Mariners,115,-139,checkbestodds
776229,2025-09-21,Kansas City Royals,Toronto Blue Jays,-102,-128,checkbestodds
776230,2025-09-21,Arizona Diamondbacks,Philadelphia Phillies,106,-128,checkbestodds
776231,2025-09-21,St. Louis Cardinals,Milwaukee Brewers,110,-133,checkbestodds
776232,2025-09-21,Colorado Rockies,Los Angeles Angels,-116,-111,checkbestodds
776234,2025-09-21,Pittsburgh Pirates,Athletics,-119,-101,checkbestodds
776235,2025-09-21,Chicago White Sox,San Diego Padres,138,-185,checkbestodds
776236,2025-09-21,Tampa Bay Rays,Boston Red Sox,102,-133,checkbestodds
776237,2025-09-21,New York Mets,Washington Nationals,-303,208,checkbestodds
776239,2025-09-21,Cincinnati Reds,Chicago Cubs,-128,-102,checkbestodds
776240,2025-09-21,Baltimore Orioles,New York Yankees,107,-141,checkbestodds
776220,2025-09-22,San Francisco Giants,St. Louis Cardinals,-156,119,checkbestodds
776221,2025-09-22,Atlanta Braves,Washington Nationals,-294,210,checkbestodds
776222,2025-09-22,San Diego Padres,Milwaukee Brewers,-114,-106,checkbestodds
776207,2025-09-23,Los Angeles Angels,Kansas City Royals,135,-164,checkbestodds
776208,2025-09-23,Athletics,Houston Astros,-111,-109,checkbestodds
776209,2025-09-23,Chicago Cubs,New York Mets,-116,-110,checkbestodds
776210,2025-09-23,Texas Rangers,Minnesota Twins,-139,111,checkbestodds
776211,2025-09-23,San Francisco Giants,St. Louis Cardinals,-217,158,checkbestodds
776212,2025-09-23,Seattle Mariners,Colorado Rockies,-323,226,checkbestodds
776213,2025-09-23,Arizona Diamondbacks,Los Angeles Dodgers,135,-164,checkbestodds
776214,2025-09-23,San Diego Padres,Milwaukee Brewers,-101,-130,checkbestodds
776215,2025-09-23,Philadelphia Phillies,Miami Marlins,-222,179,checkbestodds
776216,2025-09-23,New York Yankees,Chicago White Sox,-250,200,checkbestodds
776217,2025-09-23,Toronto Blue Jays,Boston Red Sox,-164,135,checkbestodds
776218,2025-09-23,Cleveland Guardians,Detroit Tigers,123,-156,checkbestodds
776219,2025-09-23,Atlanta Braves,Washington Nationals,-204,149,checkbestodds
776223,2025-09-23,Baltimore Orioles,Tampa Bay Rays,-115,-112,checkbestodds
776224,2025-09-23,Cincinnati Reds,Pittsburgh Pirates,-169,133,checkbestodds
776192,2025-09-24,Texas Rangers,Minnesota Twins,-189,154,checkbestodds
776193,2025-09-24,Arizona Diamondbacks,Los Angeles Dodgers,123,-149,checkbestodds
776194,2025-09-24,Seattle Mariners,Colorado Rockies,-333,227,checkbestodds
776195,2025-09-24,Athletics,Houston Astros,109,-132,checkbestodds
776196,2025-09-24,San Francisco Giants,St. Louis Cardinals,-114,-118,checkbestodds
776197,2025-09-24,Los Angeles Angels,Kansas City Royals,-112,-108,checkbestodds
776198,2025-09-24,San Diego Padres,Milwaukee Brewers,-132,111,checkbestodds
776199,2025-09-24,New York Yankees,Chicago White Sox,-417,284,checkbestodds
776200,2025-09-24,Atlanta Braves,Washington Nationals,-182,147,checkbestodds
776201,2025-09-24,Philadelphia Phillies,Miami Marlins,-175,144,checkbestodds
776202,2025-09-24,Cincinnati Reds,Pittsburgh Pirates,-119,101,checkbestodds
776203,2025-09-24,Baltimore Orioles,Tampa Bay Rays,-128,-102,checkbestodds
776204,2025-09-24,Cleveland Guardians,Detroit Tigers,-147,112,checkbestodds
776205,2025-09-24,Chicago Cubs,New York Mets,-123,-105,checkbestodds
776206,2025-09-24,Toronto Blue Jays,Boston Red Sox,105,-127,checkbestodds
776178,2025-09-25,Los Angeles Angels,Kansas City Royals,100,-120,checkbestodds
776179,2025-09-25,Seattle Mariners,Colorado Rockies,-333,227,checkbestodds
776182,2025-09-25,Athletics,Houston Astros,-104,-116,checkbestodds
776183,2025-09-25,Texas Rangers,Minnesota Twins,-145,120,checkbestodds
776184,2025-09-25,New York Yankees,Chicago White Sox,-323,238,checkbestodds
776185,2025-09-25,Arizona Diamondbacks,Los Angeles Dodgers,129,-156,checkbestodds
776186,2025-09-25,Toronto Blue Jays,Boston Red Sox,-141,116,checkbestodds
776187,2025-09-25,Chicago Cubs,New York Mets,-110,-118,checkbestodds
776188,2025-09-25,Philadelphia Phillies,Miami Marlins,-164,135,checkbestodds
776189,2025-09-25,Cleveland Guardians,Detroit Tigers,-154,123,checkbestodds
776190,2025-09-25,Cincinnati Reds,Pittsburgh Pirates,-167,138,checkbestodds
