current_pos,current_pos_display,player,pred_name,to_par,to_par_display,r1,r2,r3,r4,total_strokes,actual_sg_per_round,pre_sg_per_round,updated_sg_per_round,sim_win_pct,sim_make_cut_pct,sim_top5_pct,sim_top10_pct,sim_top20_pct,pre_win_prob,pre_top5_pct,pre_top10_prob,pre_top20_prob,pre_rank,rank_change
75,T60,Patrick Cantlay,Patrick Cantlay,1.0,+1,71.0,,,,71.0,-1.0,0.8089729933983808,0.08538379603902846,0.024,48.784,0.496,1.7739999999999998,7.412000000000001,0.0163,8.076,0.2130874100892223,0.3350421680529761,18.0,-57.0
76,T60,Rasmus Højgaard,Rasmus Højgaard,1.0,+1,71.0,,,,71.0,-1.0,0.6188084225878748,-0.028714946447275125,0.016,47.254000000000005,0.388,1.452,6.228,0.01062,6.069999999999999,0.17574929663799,0.2860514421859294,25.0,-51.0
77,T60,Rickie Fowler,Rickie Fowler,1.0,+1,71.0,,,,71.0,-1.0,-0.2475096491054887,-0.5485057894632932,0.004,38.984,0.124,0.598,2.932,0.00164,1.306,0.0626089933014484,0.1195486686916888,93.0,16.0
78,T60,Ryutaro Nagano,Ryutaro Nagano,1.0,+1,71.0,,,,71.0,-1.0,-0.2369896419653644,-0.5421937851792187,0.002,38.684000000000005,0.126,0.5599999999999999,2.8979999999999997,0.00168,1.322,0.062363838993125,0.1189298232288704,87.0,9.0
79,T60,Sahith Theegala,Sahith Theegala,1.0,+1,71.0,,,,71.0,-1.0,0.0305334308568078,-0.38167994148591533,0.012,41.366,0.174,0.784,3.758,0.00274,2.106,0.0880936939701916,0.1604500268858935,45.0,-34.0
80,T60,Sam Stevens,Sam Stevens,1.0,+1,71.0,,,,71.0,-1.0,-0.2616053809869581,-0.5569632285921748,0.006,38.646,0.146,0.636,2.894,0.00158,1.222,0.0617437823759105,0.1179048247165745,107.0,27.0
81,T60,Thomas Sloman,Thomas Sloman,1.0,+1,71.0,,,,71.0,-1.0,-0.2432322555799577,-0.5459393533479746,0.008,38.946,0.126,0.614,3.0380000000000003,0.0018,1.302,0.062297232916255,0.1201486636479399,62.0,-19.0
82,T60,Tom McKibbin,Tom McKibbin,1.0,+1,71.0,,,,71.0,-1.0,-0.2537931186237356,-0.5522758711742414,0.012,38.43,0.148,0.598,2.888,0.0016,1.276,0.0621979289810397,0.1178870189886709,101.0,19.0
83,T60,Travis Smyth,Travis Smyth,1.0,+1,71.0,,,,71.0,-1.0,-0.2414417609633975,-0.5448650565780385,0.0,38.816,0.122,0.582,2.81,0.00188,1.316,0.0629828340416349,0.119009787183841,56.0,-27.0
84,T60,Xander Schauffele,Xander Schauffele,1.0,+1,71.0,,,,71.0,-1.0,1.279314746242736,0.3675888477456415,0.062,53.368,0.8999999999999999,3.052,10.489999999999998,0.03558,15.2,0.3284957643119385,0.4687792577792525,7.0,-77.0
