current_pos,current_pos_display,player,pred_name,to_par,to_par_display,r1,r2,r3,r4,total_strokes,actual_sg_per_round,pre_sg_per_round,updated_sg_per_round,sim_win_pct,sim_make_cut_pct,sim_top5_pct,sim_top10_pct,sim_top20_pct,pre_win_prob,pre_top5_pct,pre_top10_prob,pre_top20_prob,pre_rank,rank_change
56,T53,Brice Garnett,Brice Garnett,-3.0,-3,69.0,,,,69.0,3.0,-0.2620164398632516,1.0427901360820493,0.03,58.13,0.44,1.686,6.941999999999999,0.00676,3.5540000000000003,0.0940678337790675,0.1762552730645621,107.0,51.0
57,T53,Chandler Blanchet,Chandler Blanchet,-3.0,-3,69.0,,,,69.0,3.0,-0.2583640301235402,1.044981581925876,0.038,57.49999999999999,0.482,2.002,7.344,0.00772,3.714,0.0950947345021377,0.1790353405642844,27.0,-30.0
58,T53,Christo Lamprecht,Christo Lamprecht,-3.0,-3,69.0,,,,69.0,3.0,-0.2386954738767108,1.0567827156739737,0.022000000000000002,58.36599999999999,0.47400000000000003,1.926,7.268,0.00768,3.788,0.0963613261774455,0.1815281997053517,29.0,-29.0
59,T53,Davis Riley,Davis Riley,-3.0,-3,69.0,,,,69.0,3.0,-1.5046448101258645,0.2972131139244816,0.002,45.766,0.1,0.498,2.512,0.00034,0.3,0.0154691274534971,0.0365718839123233,129.0,70.0
60,T53,Dylan Wu,Dylan Wu,-3.0,-3,69.0,,,,69.0,3.0,-0.2637324529021821,1.041760528258691,0.03,57.762,0.44799999999999995,1.7680000000000002,7.024,0.0067,3.626,0.0929663135280133,0.1764540370201366,109.0,49.0
61,T53,Jeremy Paul,Jeremy Paul,-3.0,-3,69.0,,,,69.0,3.0,-0.2570265631661812,1.0457840621002914,0.034,57.586000000000006,0.466,1.994,7.371999999999999,0.0082,3.858000000000001,0.0954918048287306,0.1790285550873247,13.0,-48.0
62,T53,Joel Dahmen,Joel Dahmen,-3.0,-3,69.0,,,,69.0,3.0,-0.2361542001858247,1.0583074798885055,0.038,57.79,0.512,1.882,7.502000000000001,0.00724,3.828,0.096491938469154,0.1836379010914169,60.0,-2.0
63,T53,Keita Nakajima,Keita Nakajima,-3.0,-3,69.0,,,,69.0,3.0,-0.2578166045906992,1.0453100372455806,0.032,58.012,0.5519999999999999,1.8880000000000001,7.16,0.00664,3.674,0.0939310398929874,0.1792987543018719,113.0,50.0
64,T53,Luke Clanton,Luke Clanton,-3.0,-3,69.0,,,,69.0,3.0,-0.2570679899263354,1.045759206044199,0.034,57.699999999999996,0.5519999999999999,2.012,7.364,0.00732,3.756,0.0937501911303459,0.1753947824033509,56.0,-8.0
65,T53,Ricky Castillo,Ricky Castillo,-3.0,-3,69.0,,,,69.0,3.0,-0.2418142480535466,1.054911451167872,0.034,57.754000000000005,0.492,1.798,7.158,0.00734,3.818,0.0967631378694753,0.1829937376619503,53.0,-12.0
66,T53,Ryo Hisatsune,Ryo Hisatsune,-3.0,-3,69.0,,,,69.0,3.0,-0.2606011733938011,1.0436392959637195,0.02,57.745999999999995,0.496,1.8599999999999999,7.072000000000001,0.00736,3.874,0.0955027674289535,0.1811797167705777,52.0,-14.0
67,T53,Troy Merritt,Troy Merritt,-3.0,-3,69.0,,,,69.0,3.0,-0.2379054928018957,1.0572567043188628,0.032,57.862,0.492,1.9060000000000001,7.492,0.00756,3.856,0.0969325799634835,0.1828262882895124,41.0,-26.0
68,T53,Will Gordon,Will Gordon,-3.0,-3,69.0,,,,69.0,3.0,-0.2540630380201766,1.0475621771878942,0.026,58.018,0.416,1.8780000000000001,7.353999999999999,0.00704,3.598,0.0939873874991306,0.1789154526693263,88.0,20.0
69,T69,Beau Hossler,Beau Hossler,-2.0,-2,70.0,,,,70.0,2.0,-0.2385049984658847,0.6568970009204692,0.002,35.943999999999996,0.126,0.5519999999999999,2.452,0.0073,3.87,0.0977038600362131,0.1829924178448268,57.0,-12.0
70,T69,Blades Brown,Blades Brown,-2.0,-2,70.0,,,,70.0,2.0,-0.2377100698539777,0.6573739580876135,0.0,35.583999999999996,0.134,0.5640000000000001,2.604,0.00714,3.7,0.0956353145657569,0.1803547228532839,77.0,7.0
71,T69,Brendon Todd,Brendon Todd,-2.0,-2,70.0,,,,70.0,2.0,-0.2498021528555085,0.6501187082866949,0.0,35.668,0.08,0.45399999999999996,2.558,0.00782,3.802,0.0962690688990667,0.1803621997930152,21.0,-50.0
72,T69,Cameron Champ,Cameron Champ,-2.0,-2,70.0,,,,70.0,2.0,-0.2608637381451818,0.643481757112891,0.0,35.646,0.094,0.44200000000000006,2.41,0.00708,3.75,0.0943375710666953,0.1794405001308858,85.0,13.0
73,T69,Camilo Villegas,Camilo Villegas,-2.0,-2,70.0,,,,70.0,2.0,-0.253698964516795,0.6477806212899231,0.01,35.577999999999996,0.128,0.518,2.5180000000000002,0.00716,3.69,0.0952616066490042,0.1794430539180458,72.0,-1.0
74,T69,Chandler Phillips,Chandler Phillips,-2.0,-2,70.0,,,,70.0,2.0,-0.2492251389250683,0.6504649166449591,0.002,35.872,0.096,0.538,2.5700000000000003,0.00744,3.71,0.0944766864191573,0.1788349744970177,48.0,-26.0
75,T69,Corey Conners,Corey Conners,-2.0,-2,70.0,,,,70.0,2.0,0.3756130376924849,1.025367822615491,0.01,41.906,0.248,1.002,4.4159999999999995,0.0246,9.86,0.2014431975594633,0.3275768158985758,3.0,-72.0
76,T69,David Ford,David Ford,-2.0,-2,70.0,,,,70.0,2.0,-0.23944224032444,0.656334655805336,0.002,35.82,0.092,0.488,2.582,0.00764,3.932,0.0977718008013339,0.1832399868548498,30.0,-46.0
77,T69,Davis Thompson,Davis Thompson,-2.0,-2,70.0,,,,70.0,2.0,-0.1052439332234035,0.736853640065958,0.013999999999999999,36.908,0.128,0.588,2.856,0.00924,4.67,0.114474188196143,0.2086192780045577,11.0,-66.0
78,T69,Hank Lebioda,Hank Lebioda,-2.0,-2,70.0,,,,70.0,2.0,-0.2524443640577244,0.6485333815653654,0.002,35.592,0.094,0.488,2.58,0.00716,3.662,0.09505563891377,0.1798968355371858,75.0,-3.0
79,T69,Haotong Li,Haotong Li,-2.0,-2,70.0,,,,70.0,2.0,-0.2638002987645567,0.641719820741266,0.008,35.482,0.094,0.498,2.514,0.00692,3.61,0.0928436854788544,0.1769631426659522,96.0,17.0
80,T69,Jeffrey Kang,Jeffrey Kang,-2.0,-2,70.0,,,,70.0,2.0,-0.2417013359038861,0.6549791984576684,0.004,35.892,0.116,0.488,2.434,0.00732,3.844,0.0966625922479403,0.1809506024787351,55.0,-25.0
81,T69,Jonathan Byrd,Jonathan Byrd,-2.0,-2,70.0,,,,70.0,2.0,-0.2363371291037968,0.658197722537722,0.006,35.894,0.098,0.43,2.5260000000000002,0.0073,3.918,0.0976846890357509,0.1818060003174315,58.0,-23.0
